Accession,ExhibitType,URL,Method,Success,SubsidiaryCount,MaxNestingLevel,HasNested,ErrorMessage
000083746525000024,EX-21,"https://www.sec.gov/Archives/edgar/data/837465/000083746525000024/a7modg-exx211listofsubsidi.htm",Heuristic,true,25,0,false,
000084048925000032,EX-21,"https://www.sec.gov/Archives/edgar/data/840489/000084048925000032/fcfs12312024exhibit211.htm",Heuristic,true,42,0,false,
000155837025011716,EX-21,"https://www.sec.gov/Archives/edgar/data/842023/000155837025011716/tech-20250630xex21.htm",Heuristic,true,11,1,true,
000155837025001301,EX-21,"https://www.sec.gov/Archives/edgar/data/84246/000155837025001301/rli-20241231xex21d1.htm",Heuristic,true,6,1,true,
000084263325000015,EX-21,"https://www.sec.gov/Archives/edgar/data/842633/000084263325000015/trs-123124xexh211.htm",Heuristic,true,24,0,false,
000084300625000012,EX-21,"https://www.sec.gov/Archives/edgar/data/843006/000084300625000012/accs/ex211.htm",Heuristic,true,7,1,true,
000084405925000009,EX-21,"https://www.sec.gov/Archives/edgar/data/844059/000084405925000009/frph-20241231xex21.htm",Heuristic,true,35,0,false,
000164117225004607,EX-21,"https://www.sec.gov/Archives/edgar/data/844856/000164117225004607/ex21-1.htm",Heuristic,true,18,0,false,
000084496525000013,EX-21,"https://www.sec.gov/Archives/edgar/data/844965/000084496525000013/a20241231ex21.htm",Heuristic,true,46,0,false,
000155837025002717,EX-21,"https://www.sec.gov/Archives/edgar/data/846475/000155837025002717/zyxi-20241231xex21.htm",Heuristic,true,4,0,false,
000084661725000013,EX-21,"https://www.sec.gov/Archives/edgar/data/846617/000084661725000013/dcom-20241231xex21d1.htm",Heuristic,true,1,0,false,
000008474825000026,EX-21,"https://www.sec.gov/Archives/edgar/data/84748/000008474825000026/rog-20241231x10kex21.htm",Heuristic,true,28,0,false,
000095017025038691,EX-21,"https://www.sec.gov/Archives/edgar/data/849145/000095017025038691/hgbl-ex21.htm",Heuristic,true,9,0,false,
000084914625000068,EX-21,"https://www.sec.gov/Archives/edgar/data/849146/000084914625000068/ex211listofsubsidiaries063.htm",Heuristic,true,18,0,false,
000162828025008179,EX-21,"https://www.sec.gov/Archives/edgar/data/849395/000162828025008179/exhibit211-principalsubsid.htm",Heuristic,true,22,0,false,
000084939925000033,EX-21,"https://www.sec.gov/Archives/edgar/data/849399/000084939925000033/fy25exhibit2101.htm",Heuristic,true,5,0,false,
000084986925000029,EX-21,"https://www.sec.gov/Archives/edgar/data/849869/000084986925000029/ex-21x20241231.htm",Heuristic,true,45,2,true,
000143774925009620,EX-21,"https://www.sec.gov/Archives/edgar/data/850209/000143774925009620/ex/757215.htm",Heuristic,true,38,0,false,
000085042925000004,EX-21,"https://www.sec.gov/Archives/edgar/data/850429/000085042925000004/tg-ex21/20241231x10k.htm",Heuristic,true,24,0,false,
000085120525000012,EX-21,"https://www.sec.gov/Archives/edgar/data/851205/000085120525000012/cgnx-20241231xexhibit21.htm",Heuristic,true,43,0,false,
000085131025000021,EX-21,"https://www.sec.gov/Archives/edgar/data/851310/000085131025000021/hlit-20241231xex211.htm",Heuristic,true,23,0,false,
000095017025030001,EX-21,"https://www.sec.gov/Archives/edgar/data/851520/000095017025030001/expo-ex21/1.htm",Heuristic,true,8,0,false,
000085196825000023,EX-21,"https://www.sec.gov/Archives/edgar/data/851968/000085196825000023/mhk/2024q410kexhibit21.htm",Heuristic,true,37,0,false,
000085277225000070,EX-21,"https://www.sec.gov/Archives/edgar/data/852772/000085277225000070/q42024ex211.htm",Heuristic,true,6,0,false,
000119312525033543,EX-21,"https://www.sec.gov/Archives/edgar/data/853816/000119312525033543/d874247dex211.htm",Heuristic,true,25,0,false,
000141057825000294,EX-21,"https://www.sec.gov/Archives/edgar/data/854560/000141057825000294/gsbc-20241231xex21.htm",Heuristic,true,14,0,false,
000085477525000026,EX-21,"https://www.sec.gov/Archives/edgar/data/854775/000085477525000026/dgii-ex21/2025930x10xk.htm",Heuristic,true,16,0,false,
000008553525000012,EX-21,"https://www.sec.gov/Archives/edgar/data/85535/000008553525000012/rgld-20241231xex211royalgo.htm",Heuristic,true,15,2,true,
000143774925003987,EX-21,"https://www.sec.gov/Archives/edgar/data/855658/000143774925003987/ex/743272.htm",Heuristic,true,19,0,false,
000143774925012050,EX-21,"https://www.sec.gov/Archives/edgar/data/855683/000143774925012050/ex/765030.htm",Heuristic,true,2,0,false,
000085698225000011,EX-21,"https://www.sec.gov/Archives/edgar/data/856982/000085698225000011/mmsi-20241231xex21.htm",Heuristic,true,41,0,false,
000119312525291326,EX-21,"https://www.sec.gov/Archives/edgar/data/857005/000119312525291326/ptc-ex21/1.htm",Heuristic,true,38,0,false,
000085785525000057,EX-21,"https://www.sec.gov/Archives/edgar/data/857855/000085785525000057/ucbi1231202410kex21.htm",Heuristic,true,17,0,false,
000121390025100566,EX-21,"https://www.sec.gov/Archives/edgar/data/857949/000121390025100566/ea026051301ex21-1/enlightify.htm",Heuristic,true,5,0,false,
000085887725000111,EX-21,"https://www.sec.gov/Archives/edgar/data/858877/000085887725000111/exh211subsidiariesofthereg.htm",Heuristic,true,50,0,false,
000008596125000032,EX-21,"https://www.sec.gov/Archives/edgar/data/85961/000008596125000032/ryderex2114q2024.htm",Heuristic,true,38,0,false,
000085973725000072,EX-21,"https://www.sec.gov/Archives/edgar/data/859737/000085973725000072/ex211-subsidiariesofhologi.htm",Heuristic,true,31,0,false,
000086041325000022,EX-21,"https://www.sec.gov/Archives/edgar/data/860413/000086041325000022/fibk-20241231xex211/subsid.htm",Heuristic,true,15,0,false,
000086073125000007,EX-21,"https://www.sec.gov/Archives/edgar/data/860731/000086073125000007/tyl12312024exhibit21.htm",Heuristic,true,40,0,false,
000086145925000007,EX-21,"https://www.sec.gov/Archives/edgar/data/861459/000086145925000007/gva-20241231xexx21.htm",Heuristic,true,3,0,false,
000143774925005749,EX-21,"https://www.sec.gov/Archives/edgar/data/861842/000143774925005749/ex/702034.htm",Heuristic,true,7,0,false,
000164117225001193,EX-21,"https://www.sec.gov/Archives/edgar/data/862651/000164117225001193/ex21-01.htm",Heuristic,true,11,0,false,
000162828025015469,EX-21,"https://www.sec.gov/Archives/edgar/data/862861/000162828025015469/alt5-exhibit21xexx211.htm",Heuristic,true,11,0,false,
000086311025000020,EX-21,"https://www.sec.gov/Archives/edgar/data/863110/000086311025000020/ex21.htm",Heuristic,true,10,0,false,
000008631225000012,EX-21,"https://www.sec.gov/Archives/edgar/data/86312/000008631225000012/trv-12312024x10kxex211.htm",Heuristic,true,43,2,true,
000095017025025644,EX-21,"https://www.sec.gov/Archives/edgar/data/863436/000095017025025644/bhe-ex21/1.htm",Heuristic,true,36,0,false,
000143774925038089,EX-21,"https://www.sec.gov/Archives/edgar/data/863894/000143774925038089/ex/858443.htm",Heuristic,true,3,0,false,
000086474925000090,EX-21,"https://www.sec.gov/Archives/edgar/data/864749/000086474925000090/ex211202410k.htm",Heuristic,true,37,0,false,
000141057825000248,EX-21,"https://www.sec.gov/Archives/edgar/data/865752/000141057825000248/mnst-20241231xex21.htm",Heuristic,true,40,0,false,
000095017025076059,EX-21,"https://www.sec.gov/Archives/edgar/data/866291/000095017025076059/algm-ex21/1.htm",Heuristic,true,16,0,false,
000086637425000027,EX-21,"https://www.sec.gov/Archives/edgar/data/866374/000086637425000027/flex-exx2101/3312025.htm",Heuristic,true,45,0,false,
000110465925117276,EX-21,"https://www.sec.gov/Archives/edgar/data/866706/000110465925117276/ese-20250930xex21.htm",Heuristic,true,21,0,false,
000110465925102611,EX-21,"https://www.sec.gov/Archives/edgar/data/866787/000110465925102611/azo-20250830xex21d1.htm",Heuristic,true,13,1,true,
000155837025001617,EX-21,"https://www.sec.gov/Archives/edgar/data/866829/000155837025001617/hlx-20241231xex21d1.htm",Heuristic,true,50,0,false,
000000867025000037,EX-21,"https://www.sec.gov/Archives/edgar/data/8670/000000867025000037/exhibit21q4fy25.htm",Heuristic,true,39,0,false,
000086878025000009,EX-21,"https://www.sec.gov/Archives/edgar/data/868780/000086878025000009/exhibit21subsidiaries1.htm",Heuristic,true,6,0,false,
000101376225000774,EX-21,"https://www.sec.gov/Archives/edgar/data/87050/000101376225000774/ea023340001ex21/neonode.htm",Heuristic,true,3,0,false,
000095017025023186,EX-21,"https://www.sec.gov/Archives/edgar/data/871763/000095017025023186/man-ex21.htm",Heuristic,true,37,0,false,
000180422025000011,EX-21,"https://www.sec.gov/Archives/edgar/data/872589/000180422025000011/regn-ex/211x12312024x10k.htm",Heuristic,true,32,0,false,
000095017025029973,EX-21,"https://www.sec.gov/Archives/edgar/data/873303/000095017025029973/srpt-ex21/1.htm",Heuristic,true,7,1,true,
000162828025007126,EX-21,"https://www.sec.gov/Archives/edgar/data/873860/000162828025007126/a20241231ex211.htm",Heuristic,true,13,0,false,
000087423825000025,EX-21,"https://www.sec.gov/Archives/edgar/data/874238/000087423825000025/a20241231ex211xsubsidiarie.htm",Heuristic,true,21,0,false,
000162828025012650,EX-21,"https://www.sec.gov/Archives/edgar/data/874396/000162828025012650/lcutex21112312024.htm",Heuristic,true,23,0,false,
000162828025008043,EX-21,"https://www.sec.gov/Archives/edgar/data/874499/000162828025008043/gpor-20241231xex21.htm",Heuristic,true,11,0,false,
000087450125000032,EX-21,"https://www.sec.gov/Archives/edgar/data/874501/000087450125000032/a01-013ex211x4q24x10k.htm",Heuristic,true,30,0,false,
000087471625000037,EX-21,"https://www.sec.gov/Archives/edgar/data/874716/000087471625000037/exhibit21-202410xk.htm",Heuristic,true,35,0,false,
000095017025076999,EX-21,"https://www.sec.gov/Archives/edgar/data/874866/000095017025076999/crvl-ex21/1.htm",Heuristic,true,12,0,false,
000087504525000009,EX-21,"https://www.sec.gov/Archives/edgar/data/875045/000087504525000009/biib-20241231xex21.htm",Heuristic,true,41,0,false,
000155837025003816,EX-21,"https://www.sec.gov/Archives/edgar/data/875355/000155837025003816/ldwy-20241231xex21d1.htm",Heuristic,true,9,0,false,
000117184325007481,EX-21,"https://www.sec.gov/Archives/edgar/data/875582/000117184325007481/ex/886679.htm",Heuristic,true,13,1,true,
000087616725000010,EX-21,"https://www.sec.gov/Archives/edgar/data/876167/000087616725000010/q42024exhibit211.htm",Heuristic,true,39,0,false,
000095017025036309,EX-21,"https://www.sec.gov/Archives/edgar/data/876343/000095017025036309/lctx-ex21/1.htm",Heuristic,true,2,0,false,
000087652325000094,EX-21,"https://www.sec.gov/Archives/edgar/data/876523/000087652325000094/a2025-q410xkex211listofsub.htm",Heuristic,true,43,0,false,
000095017025027738,EX-21,"https://www.sec.gov/Archives/edgar/data/877422/000095017025027738/sptn-ex21.htm",Heuristic,true,28,0,false,
000162828025004633,EX-21,"https://www.sec.gov/Archives/edgar/data/879169/000162828025004633/exhibit211-12312024.htm",Heuristic,true,28,1,true,
000087940725000029,EX-21,"https://www.sec.gov/Archives/edgar/data/879407/000087940725000029/subsidiarylisting-ex211.htm",Heuristic,true,5,0,false,
000087952625000012,EX-21,"https://www.sec.gov/Archives/edgar/data/879526/000087952625000012/exhibit211-20241231.htm",Heuristic,true,11,0,false,
000155837025003128,EX-21,"https://www.sec.gov/Archives/edgar/data/879585/000155837025003128/atni-20241231xex21.htm",Heuristic,true,7,0,false,
000095017025047560,EX-21,"https://www.sec.gov/Archives/edgar/data/88000/000095017025047560/slgdd-ex21.htm",Heuristic,true,5,0,false,
000095017025110463,EX-21,"https://www.sec.gov/Archives/edgar/data/880117/000095017025110463/jbss-ex21.htm",Heuristic,true,1,0,false,
000088026625000011,EX-21,"https://www.sec.gov/Archives/edgar/data/880266/000088026625000011/agcoex211-202410xk.htm",Heuristic,true,42,0,false,
000121465925003503,EX-21,"https://www.sec.gov/Archives/edgar/data/880631/000121465925003503/ex21/1.htm",Heuristic,true,26,1,true,
000149315225009325,EX-21,"https://www.sec.gov/Archives/edgar/data/880984/000149315225009325/ex21-1.htm",Heuristic,true,2,0,false,
000008812125000017,EX-21,"https://www.sec.gov/Archives/edgar/data/88121/000008812125000017/seb-20241231xex21.htm",Heuristic,true,39,1,true,
000008820525000007,EX-21,"https://www.sec.gov/Archives/edgar/data/88205/000008820525000007/q42024exhibit211.htm",Heuristic,true,51,0,false,
000088209525000006,EX-21,"https://www.sec.gov/Archives/edgar/data/882095/000088209525000006/gild2024form10-kexhibit211.htm",Heuristic,true,49,0,false,
000088218425000081,EX-21,"https://www.sec.gov/Archives/edgar/data/882184/000088218425000081/a9302025ex211subsidiaries.htm",Heuristic,true,25,0,false,
000095017025046366,EX-21,"https://www.sec.gov/Archives/edgar/data/882361/000095017025046366/apto-ex21/1.htm",Heuristic,true,2,0,false,
000143774925009211,EX-21,"https://www.sec.gov/Archives/edgar/data/882508/000143774925009211/ex/756124.htm",Heuristic,true,5,0,false,
000162828025007715,EX-21,"https://www.sec.gov/Archives/edgar/data/882796/000162828025007715/bcrx-20241231xex21.htm",Heuristic,true,12,0,false,
000088283525000008,EX-21,"https://www.sec.gov/Archives/edgar/data/882835/000088283525000008/a202410-kex211.htm",Heuristic,true,42,0,false,
000199937125003471,EX-21,"https://www.sec.gov/Archives/edgar/data/883107/000199937125003471/ex21-1.htm",Heuristic,true,1,0,false,
000088323725000010,EX-21,"https://www.sec.gov/Archives/edgar/data/883237/000088323725000010/virtus12312024ex-211.htm",Heuristic,true,27,0,false,
000088324125000028,EX-21,"https://www.sec.gov/Archives/edgar/data/883241/000088324125000028/a103125exhibit211.htm",Heuristic,true,10,0,false,
000088356925000010,EX-21,"https://www.sec.gov/Archives/edgar/data/883569/000088356925000010/fosl-20241228xex211.htm",Heuristic,true,38,1,true,
000088394825000021,EX-21,"https://www.sec.gov/Archives/edgar/data/883948/000088394825000021/aub-20241231xex21d1.htm",Heuristic,true,5,0,false,
000088398425000007,EX-21,"https://www.sec.gov/Archives/edgar/data/883984/000088398425000007/exhibit21subsidiariesofreg.htm",Heuristic,true,45,1,true,
000088414425000012,EX-21,"https://www.sec.gov/Archives/edgar/data/884144/000088414425000012/a20241231exhibit211.htm",Heuristic,true,5,0,false,
000095017025040127,EX-21,"https://www.sec.gov/Archives/edgar/data/884219/000095017025040127/prsu-ex21/1.htm",Heuristic,true,23,0,false,
000143774925007218,EX-21,"https://www.sec.gov/Archives/edgar/data/884269/000143774925007218/ex/786729.htm",Heuristic,true,2,0,false,
000088461425000053,EX-21,"https://www.sec.gov/Archives/edgar/data/884614/000088461425000053/a2025ugicorp10kex21.htm",Heuristic,true,41,0,false,
000095017025026066,EX-21,"https://www.sec.gov/Archives/edgar/data/884624/000095017025026066/ofix-ex21/1.htm",Heuristic,true,22,0,false,
000088488725000050,EX-21,"https://www.sec.gov/Archives/edgar/data/884887/000088488725000050/a2024q4exhibit211.htm",Heuristic,true,43,0,false,
000088550825000022,EX-21,"https://www.sec.gov/Archives/edgar/data/885508/000088550825000022/exhibit211q42410k.htm",Heuristic,true,14,0,false,
000088559025000007,EX-21,"https://www.sec.gov/Archives/edgar/data/885590/000088559025000007/exhibit2112024ye.htm",Heuristic,true,41,0,false,
000095017025042662,EX-21,"https://www.sec.gov/Archives/edgar/data/885639/000095017025042662/kss-ex21/1.htm",Heuristic,true,9,0,false,
000000885825000028,EX-21,"https://www.sec.gov/Archives/edgar/data/8858/000000885825000028/avt-20250628xex21d1.htm",Heuristic,true,44,0,false,
000114036125006750,EX-21,"https://www.sec.gov/Archives/edgar/data/885978/000114036125006750/ef20039045/ex21-1.htm",Heuristic,true,297,1,true,
000110465925122302,EX-21,"https://www.sec.gov/Archives/edgar/data/886128/000110465925122302/fcel-20251031xex21.htm",Heuristic,true,49,0,false,
000155837025004153,EX-21,"https://www.sec.gov/Archives/edgar/data/886136/000155837025004153/sga-20241231xex21.htm",Heuristic,true,23,1,true,
000088616325000012,EX-21,"https://www.sec.gov/Archives/edgar/data/886163/000088616325000012/lgnd/123124xexhibit211.htm",Heuristic,true,13,1,true,
000088634625000006,EX-21,"https://www.sec.gov/Archives/edgar/data/886346/000088634625000006/kai2024ex21/subsidiaries.htm",Heuristic,true,12,0,false,
000088698225000005,EX-21,"https://www.sec.gov/Archives/edgar/data/886982/000088698225000005/gs-12312024exhibit211.htm",Heuristic,true,1,0,false,
000088734325000054,EX-21,"https://www.sec.gov/Archives/edgar/data/887343/000088734325000054/colb-20241231xex211x10k.htm",Heuristic,true,25,0,false,
000107261325000246,EX-21,"https://www.sec.gov/Archives/edgar/data/887396/000107261325000246/exh21/18938.htm",Heuristic,true,13,1,true,
000088773325000041,EX-21,"https://www.sec.gov/Archives/edgar/data/887733/000088773325000041/q42025ex-21.htm",Heuristic,true,42,0,false,
000155837025001395,EX-21,"https://www.sec.gov/Archives/edgar/data/887905/000155837025001395/ltc-20241231xex21.htm",Heuristic,true,38,2,true,
000088793625000014,EX-21,"https://www.sec.gov/Archives/edgar/data/887936/000088793625000014/fti-123124x10kex211.htm",Heuristic,true,30,0,false,
000088849125000006,EX-21,"https://www.sec.gov/Archives/edgar/data/888491/000088849125000006/ohi-20241231xex21d1.htm",Heuristic,true,44,0,false,
000088933125000039,EX-21,"https://www.sec.gov/Archives/edgar/data/889331/000088933125000039/exhibit211-12282410k.htm",Heuristic,true,47,0,false,
000143774925020197,EX-21,"https://www.sec.gov/Archives/edgar/data/88948/000143774925020197/ex/822364.htm",Heuristic,true,6,0,false,
000168316825001548,EX-21,"https://www.sec.gov/Archives/edgar/data/889609/000168316825001548/cps/ex2100.htm",Heuristic,true,6,0,false,
000088990025000034,EX-21,"https://www.sec.gov/Archives/edgar/data/889900/000088990025000034/ex211subsidiariesoftheregi.htm",Heuristic,true,37,0,false,
000164117225001296,EX-21,"https://www.sec.gov/Archives/edgar/data/890821/000164117225001296/ex21.htm",Heuristic,true,7,0,false,
000089101425000018,EX-21,"https://www.sec.gov/Archives/edgar/data/891014/000089101425000018/exhibit21/1.htm",Heuristic,true,49,1,true,
000089110325000027,EX-21,"https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/mtch10-k20241231ex211.htm",Heuristic,true,43,0,false,
000143774925007993,EX-21,"https://www.sec.gov/Archives/edgar/data/89140/000143774925007993/ex/682862.htm",Heuristic,true,33,0,false,
000089148225000009,EX-21,"https://www.sec.gov/Archives/edgar/data/891482/000089148225000009/fll-20241231xex21d1.htm",Heuristic,true,11,0,false,
000141057825000285,EX-21,"https://www.sec.gov/Archives/edgar/data/894158/000141057825000285/tmb-20241231xex21d1.htm",Heuristic,true,9,0,false,
000008943925000010,EX-21,"https://www.sec.gov/Archives/edgar/data/89439/000008943925000010/q42024exhibit21.htm",Heuristic,true,43,1,true,
000155837025002037,EX-21,"https://www.sec.gov/Archives/edgar/data/894405/000155837025002037/arcb-20241231xex21.htm",Heuristic,true,22,0,false,
000114036125008828,EX-21,"https://www.sec.gov/Archives/edgar/data/894671/000114036125008828/sec10k123124ex21.htm",Heuristic,true,4,1,true,
000000894725000046,EX-21,"https://www.sec.gov/Archives/edgar/data/8947/000000894725000046/ex211fy25subsidiaries.htm",Heuristic,true,36,0,false,
000164117225004921,EX-21,"https://www.sec.gov/Archives/edgar/data/894871/000164117225004921/ex21-1.htm",Heuristic,true,6,0,false,
000089542125000304,EX-21,"https://www.sec.gov/Archives/edgar/data/895421/000089542125000304/exhibit21q42024/10-k.htm",Heuristic,true,22,0,false,
000095017025043195,EX-21,"https://www.sec.gov/Archives/edgar/data/895447/000095017025043195/scvl-ex21.htm",Heuristic,true,4,0,false,
000164033425000547,EX-21,"https://www.sec.gov/Archives/edgar/data/895464/000164033425000547/yubo/ex211.htm",Heuristic,true,4,0,false,
000089572825000006,EX-21,"https://www.sec.gov/Archives/edgar/data/895728/000089572825000006/eiex211subsidiariesofthere.htm",Heuristic,true,39,0,false,
000143774925027594,EX-21,"https://www.sec.gov/Archives/edgar/data/896156/000143774925027594/ex/854244.htm",Heuristic,true,14,0,false,
000089626425000092,EX-21,"https://www.sec.gov/Archives/edgar/data/896264/000089626425000092/subsidiaries-ex2120241228.htm",Heuristic,true,30,0,false,
000162828025041775,EX-21,"https://www.sec.gov/Archives/edgar/data/896429/000162828025041775/ctlp-20250630xex211.htm",Heuristic,true,11,0,false,
000121465925005868,EX-21,"https://www.sec.gov/Archives/edgar/data/896493/000121465925005868/ex21.htm",Heuristic,true,21,0,false,
000089687825000035,EX-21,"https://www.sec.gov/Archives/edgar/data/896878/000089687825000035/fy25q4-ex2101.htm",Heuristic,true,38,0,false,
000089707725000007,EX-21,"https://www.sec.gov/Archives/edgar/data/897077/000089707725000007/a202410kex211.htm",Heuristic,true,43,0,false,
000095017025037620,EX-21,"https://www.sec.gov/Archives/edgar/data/897448/000095017025037620/amrn-ex21/1.htm",Heuristic,true,18,0,false,
000089772325000042,EX-21,"https://www.sec.gov/Archives/edgar/data/897723/000089772325000042/sanm/09272025xex211x10k.htm",Heuristic,true,45,0,false,
000008980025000030,EX-21,"https://www.sec.gov/Archives/edgar/data/89800/000008980025000030/shw-12312024xex211.htm",Heuristic,true,21,0,false,
000095017025034396,EX-21,"https://www.sec.gov/Archives/edgar/data/898171/000095017025034396/uwhr-ex21.htm",Heuristic,true,6,0,false,
000089817325000008,EX-21,"https://www.sec.gov/Archives/edgar/data/898173/000089817325000008/orly-20241231xex21d1.htm",Heuristic,true,6,0,false,
000089817425000027,EX-21,"https://www.sec.gov/Archives/edgar/data/898174/000089817425000027/a202410-kex211.htm",Heuristic,true,44,0,false,
000162828025045293,EX-21,"https://www.sec.gov/Archives/edgar/data/898293/000162828025045293/jbl-20250831ex211.htm",Heuristic,true,41,0,false,
000117184325001486,EX-21,"https://www.sec.gov/Archives/edgar/data/898437/000117184325001486/ex/786456.htm",Heuristic,true,3,1,true,
000162828025006706,EX-21,"https://www.sec.gov/Archives/edgar/data/899045/000162828025006706/lamr-20241231x10kxex21a.htm",Heuristic,true,44,0,false,
000095017025021145,EX-21,"https://www.sec.gov/Archives/edgar/data/899629/000095017025021145/akr-ex21/1.htm",Heuristic,true,61,1,true,
000089968925000004,EX-21,"https://www.sec.gov/Archives/edgar/data/899689/000089968925000004/ex21123124.htm",Heuristic,true,39,0,false,
000089975125000009,EX-21,"https://www.sec.gov/Archives/edgar/data/899751/000089975125000009/twi12312024ex21.htm",Heuristic,true,29,0,false,
000089992325000019,EX-21,"https://www.sec.gov/Archives/edgar/data/899923/000089992325000019/mygn-q42024ex211.htm",Heuristic,true,9,0,false,
000162828025042946,EX-21,"https://www.sec.gov/Archives/edgar/data/900075/000162828025042946/cprt07312025-ex211.htm",Heuristic,true,27,0,false,
000162828025058405,EX-21,"https://www.sec.gov/Archives/edgar/data/90168/000162828025058405/exhibit21110k2025.htm",Heuristic,true,4,0,false,
000095017025029516,EX-21,"https://www.sec.gov/Archives/edgar/data/902791/000095017025029516/bbsi-ex21.htm",Heuristic,true,3,0,false,
000095017025023344,EX-21,"https://www.sec.gov/Archives/edgar/data/903129/000095017025023344/thrm-ex21.htm",Heuristic,true,36,0,false,
000143774925007629,EX-21,"https://www.sec.gov/Archives/edgar/data/903419/000143774925007629/ex/743305.htm",Heuristic,true,3,0,false,
000141057825000194,EX-21,"https://www.sec.gov/Archives/edgar/data/903651/000141057825000194/inod-20241231xex21.htm",Heuristic,true,7,0,false,
000162828025008639,EX-21,"https://www.sec.gov/Archives/edgar/data/90498/000162828025008639/sfnc-123124xex21listofsubs.htm",Heuristic,true,37,0,false,
000090616325000011,EX-21,"https://www.sec.gov/Archives/edgar/data/906163/000090616325000011/a2024ex21.htm",Heuristic,true,4,0,false,
000090634525000008,EX-21,"https://www.sec.gov/Archives/edgar/data/906345/000090634525000008/cpt12312024-ex211.htm",Heuristic,true,4,0,false,
000155837025001954,EX-21,"https://www.sec.gov/Archives/edgar/data/906465/000155837025001954/qcrh-20241231xex21.htm",Heuristic,true,13,0,false,
000143774925004757,EX-21,"https://www.sec.gov/Archives/edgar/data/906553/000143774925004757/ex/730806.htm",Heuristic,true,73,1,true,
000090747125000116,EX-21,"https://www.sec.gov/Archives/edgar/data/907471/000090747125000116/cash9302025exhibit21.htm",Heuristic,true,1,0,false,
000121390025021165,EX-21,"https://www.sec.gov/Archives/edgar/data/907654/000121390025021165/ea023044501ex21-1/orukathe.htm",Heuristic,true,2,1,true,
000090825525000007,EX-21,"https://www.sec.gov/Archives/edgar/data/908255/000090825525000007/a20241231ex211-subsidiarie.htm",Heuristic,true,38,0,false,
000090831125000017,EX-21,"https://www.sec.gov/Archives/edgar/data/908311/000090831125000017/exhibit211202410-k.htm",Heuristic,true,43,0,false,
000095017025077746,EX-21,"https://www.sec.gov/Archives/edgar/data/90896/000095017025077746/sky-ex21/1.htm",Heuristic,true,24,0,false,
000090910825000010,EX-21,"https://www.sec.gov/Archives/edgar/data/909108/000090910825000010/dhil-20241231xexx211.htm",Heuristic,true,1,0,false,
000095017025020889,EX-21,"https://www.sec.gov/Archives/edgar/data/9092/000095017025020889/bmi-ex21.htm",Heuristic,true,12,0,false,
000090983225000101,EX-21,"https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/costex21110k83125.htm",Heuristic,true,11,0,false,
000144483825000023,EX-21,"https://www.sec.gov/Archives/edgar/data/910108/000144483825000023/ex21listofsubsidiaries2024.htm",Heuristic,true,42,0,false,
000162828025006094,EX-21,"https://www.sec.gov/Archives/edgar/data/910329/000162828025006094/med-20241231x10kxex211.htm",Heuristic,true,6,0,false,
000119312525203534,EX-21,"https://www.sec.gov/Archives/edgar/data/910406/000119312525203534/hain-ex21/1.htm",Heuristic,true,59,0,false,
000091052125000017,EX-21,"https://www.sec.gov/Archives/edgar/data/910521/000091052125000017/deck3312025exhibit211.htm",Heuristic,true,2,0,false,
000095017025030677,EX-21,"https://www.sec.gov/Archives/edgar/data/910612/000095017025030677/cbl-ex21.htm",Heuristic,true,41,0,false,
000091063825000005,EX-21,"https://www.sec.gov/Archives/edgar/data/910638/000091063825000005/ddd-2024/12x31ex211.htm",Heuristic,true,39,0,false,
000091114725000010,EX-21,"https://www.sec.gov/Archives/edgar/data/911147/000091114725000010/cnty-20241231xex21.htm",Heuristic,true,28,1,true,
000091117725000010,EX-21,"https://www.sec.gov/Archives/edgar/data/911177/000091117725000010/cwst-ex211123124k.htm",Heuristic,true,66,2,true,
000165495425011030,EX-21,"https://www.sec.gov/Archives/edgar/data/911216/000165495425011030/ptn/ex21.htm",Heuristic,true,1,0,false,
000009114225000036,EX-21,"https://www.sec.gov/Archives/edgar/data/91142/000009114225000036/aos-20241231xex21.htm",Heuristic,true,33,0,false,
000143774925004700,EX-21,"https://www.sec.gov/Archives/edgar/data/912061/000143774925004700/ex/726749.htm",Heuristic,true,19,1,true,
000091209325000096,EX-21,"https://www.sec.gov/Archives/edgar/data/912093/000091209325000096/viavq4fy25ex2x211xsubsidia.htm",Heuristic,true,38,1,true,
000091246325000028,EX-21,"https://www.sec.gov/Archives/edgar/data/912463/000091246325000028/q4fy25exh211.htm",Heuristic,true,65,0,false,
000095017025048506,EX-21,"https://www.sec.gov/Archives/edgar/data/912615/000095017025048506/urbn-ex21/1.htm",Heuristic,true,41,0,false,
000162828025006557,EX-21,"https://www.sec.gov/Archives/edgar/data/912766/000162828025006557/exhibit211-listofsubsidiar.htm",Heuristic,true,42,1,true,
000091314225000005,EX-21,"https://www.sec.gov/Archives/edgar/data/913142/000091314225000005/exhibit211/2024.htm",Heuristic,true,40,0,false,
000091314425000009,EX-21,"https://www.sec.gov/Archives/edgar/data/913144/000091314425000009/ex2112024.htm",Heuristic,true,34,0,false,
000162828025009503,EX-21,"https://www.sec.gov/Archives/edgar/data/913241/000162828025009503/shoo-20241231xex2101.htm",Heuristic,true,34,1,true,
000155837025002405,EX-21,"https://www.sec.gov/Archives/edgar/data/913277/000155837025002405/clar-20241231xex21d1.htm",Heuristic,true,25,0,false,
